0.0 -0.6 0.5 3.001 5.9
0.16012810248198558 -0.355097885129 2.64764143111 3.78408055646 3.78845763273
0.32025620496397117 0.256535221962 4.94989236008 4.20401242664 1.49152705397
0.4803843074459568 1.1977904526 6.66108224854 4.29087630753 -0.278335769484
0.6405124099279423 2.33574487391 7.36681469161 4.15798135952 -1.2567547933
0.800640512409928 3.49188351552 6.8454897317 3.92154799899 -1.61362171726
0.9607686148919136 4.44628559177 4.80108407459 3.66321920457 -1.5530427062
1.120896717373899 4.94768099407 1.26220376344 3.44122069491 -1.17641261791
1.2810248198558847 4.8220251108 -2.79092491598 3.29436898797 -0.65637585556
1.4411529223378703 4.10434853105 -5.93142327657 3.22411382802 -0.260608929224
1.601281024819856 3.00711267405 -7.51987276208 3.19539852754 -0.151446204973
1.7614091273018415 1.76490887802 -7.82090182091 3.15705243309 -0.392503900146
1.9215372297838271 0.548520843346 -7.24808838991 3.04533007653 -1.09081320663
2.0816653322658127 -0.519770386084 -5.98890185349 2.77735882799 -2.3498746752
2.241793434747798 -1.34063143798 -4.19912162834 2.268522786 -4.05108796332
2.401921537229784 -1.8562786607 -2.25807283918 1.47891837601 -5.77080030757
2.5620496397117694 -2.08116212664 -0.63281810473 0.444136207378 -7.05742433998
2.722177742193755 -2.08864308818 0.44568408702 -0.749305552537 -7.75455347429
2.8823058446757406 -1.9663590232 1.0007271758 -2.01283761327 -7.95417423741
3.042433947157726 -1.79405077265 1.06415276046 -3.27388356563 -7.71909608812
3.202562049639712 -1.65836063916 0.510228579553 -4.45498009791 -6.91932624027
3.362690152121697 -1.67317686582 -0.828684791641 -5.44847554763 -5.35543177294
3.522818254603683 -1.95759148243 -2.77973901565 -6.13404422468 -3.13594028849
3.6829463570856684 -2.55753416993 -4.6147344137 -6.44945354541 -0.855391360907
3.8430744595676543 -3.38078519398 -5.43878043924 -6.43905666713 0.862405064164
4.00320256204964 -4.21539788304 -4.70744960136 -6.21203711993 1.86635684505
4.1633306645316255 -4.80330864172 -2.40450949186 -5.86842541858 2.36261383067
4.323458767013611 -4.93380883036 0.84629682137 -5.46959823704 2.59049808758
4.483586869495596 -4.54163552873 3.93001637375 -5.0434068437 2.73102147958
4.643714971977582 -3.73358465951 5.94800498215 -4.59200110281 2.92572186419
4.803843074459568 -2.70375184055 6.72797635253 -4.0981489827 3.27403168007
4.963971176941553 -1.62749748945 6.59864545472 -3.53232790054 3.82912354009
5.124099279423539 -0.61740547079 5.96079776355 -2.86109777885 4.58281867825
5.2842273819055245 0.270119373806 5.1063758458 -2.05855960369 5.44862014822
5.44435548438751 1.0162794658 4.21799647837 -1.11772468661 6.28512179142
5.604483586869495 1.62445221787 3.39262027131 -0.0545099068338 6.95895942937
5.764611689351481 2.10764908078 2.65698466113 1.09814124284 7.39536024074
5.924739791833467 2.47959440562 2.00112474217 2.30022284507 7.57590807073
6.084867894315452 2.75306613974 1.43275258713 3.51037969299 7.49276623216
6.244995996797438 2.94685627632 1.0245295301 4.68321379194 7.09603344306
6.405124099279424 3.09702887724 0.912694836183 5.76035820392 6.27614679203
6.5652522017614094 3.2609765596 1.20257108032 6.66471740118 4.92806854628
6.725380304243394 3.49875008138 1.7918212687 7.31241236318 3.09841489108
6.88550840672538 3.82948095212 2.27647606353 7.64625986547 1.07099953177
7.045636509207366 4.19430723328 2.14312508122 7.66506530676 -0.781863480347
7.205764611689352 4.46853647017 1.14063818386 7.41689610443 -2.24886932777
7.365892714171337 4.52387021024 -0.51956865041 6.96507532004 -3.34025087908
7.526020816653323 4.29572327339 -2.30116405322 6.36108604065 -4.17023865288
7.6861489191353085 3.80842514137 -3.69064599503 5.63756095001 -4.84815222941
7.8462770216172935 3.14710071717 -4.46640133879 4.81301675203 -5.4386492298
8.00640512409928 2.4068819525 -4.70611905474 3.89939837127 -5.96067000706
8.166533226581265 1.65698046642 -4.62581689079 2.90835343631 -6.40220346486
8.326661329063251 0.931337999586 -4.43226670329 1.85457342213 -6.7405182411
8.486789431545237 0.236266246783 -4.25960553468 0.756152384925 -6.9575487258
8.646917534027223 -0.43714923941 -4.16593934083 -0.366664553359 -7.04436796331
8.807045636509207 -1.10207556781 -4.14885193587 -1.49272378365 -6.99770173709
8.967173738991193 -1.76722583638 -4.15605163537 -2.60049331172 -6.81559755507
9.127301841473178 -2.42914719632 -4.08825874998 -3.66812155276 -6.49597559804
9.287429943955164 -3.0652383572 -3.8091111899 -4.67338231442 -6.03592185023
9.44755804643715 -3.63057140667 -3.18688432821 -5.5932476833 -5.42707239546
9.607686148919136 -4.06496556001 -2.17952873163 -6.40228037749 -4.64584374408
9.767814251401122 -4.31490402919 -0.922426545607 -7.06941545555 -3.64486268311
9.927942353883106 -4.36341167458 0.276985359854 -7.55440708117 -2.36051429913
10.088070456365092 -4.24691987679 1.09540993655 -7.80811867681 -0.756245739887
10.248198558847077 -4.04008103002 1.40949469153 -7.78281992032 1.10077713099
10.408326661329063 -3.81415197865 1.3796982776 -7.45324928912 2.99919992061
10.568454763811049 -3.60019639679 1.30942681254 -6.83482757502 4.66660549643
10.728582866293035 -3.38497189786 1.41634500643 -5.98099192263 5.92293622362
