0.0 2.0 -3.0
0.020008003201280513 1.94760603408 -2.2807700327
0.040016006402561026 1.9073364055 -1.77260129585
0.060024009603841535 1.87575328338 -1.40332463159
0.08003201280512205 1.85055001692 -1.12915830496
0.10004001600640255 1.83012275007 -0.922186423486
0.12004801920768307 1.8133244923 -0.763879567913
0.1400560224089636 1.79931635898 -0.641527647871
0.1600640256102441 1.78747361082 -0.546172662514
0.18007202881152462 1.77732409846 -0.471357277921
0.2000800320128051 1.76850668248 -0.412338806273
0.22008803521408563 1.76074237915 -0.365578870738
0.24009603841536614 1.7538138962 -0.328402840309
0.2601040416166467 1.74755082567 -0.298766688586
0.2801120448179272 1.74181875241 -0.275093839673
0.30012004801920766 1.73651112955 -0.25615878418
0.3201280512204882 1.73154314313 -0.241002627808
0.3401360544217687 1.72684703083 -0.228870887997
0.36014405762304924 1.7223684786 -0.219167085233
0.38015206082432973 1.71806382576 -0.211417718057
0.4001600640256102 1.71389788345 -0.20524557738
0.42016806722689076 1.70984222195 -0.200349233951
0.44017607042817125 1.70587381991 -0.196487159411
0.4601840736294518 1.70197399487 -0.193465358858
0.4801920768307323 1.69812755293 -0.191127682199
0.5002000800320128 1.69432211092 -0.189348198936
0.5202080832332934 1.69054755433 -0.188025172033
0.5402160864345739 1.68679560276 -0.187076277952
0.5602240896358543 1.68305946129 -0.18643480857
0.5802320928371348 1.67933353924 -0.186046635255
0.6002400960384153 1.67561322374 -0.185867784125
0.6202480992396959 1.67189469676 -0.185862491998
0.6402561024409764 1.66817478694 -0.186001644009
0.6602641056422569 1.66445084964 -0.18626151805
0.6802721088435374 1.66072066956 -0.186622771696
0.7002801120448179 1.65698238142 -0.187069622864
0.7202881152460985 1.65323440578 -0.187589191636
0.740296118447379 1.64947539655 -0.188170965485
0.7603041216486595 1.64570419786 -0.188806362324
0.78031212484994 1.64191980925 -0.189488380188
0.8003201280512204 1.63812135696 -0.19021131132
0.820328131252501 1.63430807049 -0.190970509173
0.8403361344537815 1.6304792632 -0.191762198308
0.860344137655062 1.62663431683 -0.192583322949
0.8803521408563425 1.62277266795 -0.193431416068
0.9003601440576231 1.61889379747 -0.194304499292
0.9203681472589036 1.61499722173 -0.195200998764
0.9403761504601841 1.61108248518 -0.196119676086
0.9603841536614646 1.60714915407 -0.197059571002
0.9803921568627451 1.6031968115 -0.198019956161
1.0004001600640255 1.59922505314 -0.199000299433
1.0204081632653061 1.59523348359 -0.200000231901
1.0404161664665867 1.59122171342 -0.201019523452
1.0604241696678671 1.58718935671 -0.202058062892
1.0804321728691477 1.58313602854 -0.20311583701
1.100440176070428 1.57906134347 -0.204192920858
1.1204481792717087 1.57496491365 -0.205289463022
1.1404561824729893 1.5708463478 -0.206405680386
1.1604641856742697 1.5667052496 -0.207541846912
1.1804721888755503 1.56254121671 -0.208698289252
1.2004801920768307 1.55835383982 -0.209875381489
1.2204881952781113 1.55414270163 -0.21107354115
1.2404961984793919 1.54990737618 -0.212293227336
1.2605042016806722 1.54564742771 -0.213534934505
1.2805122048819528 1.54136241041 -0.214799196752
1.3005202080832332 1.53705186738 -0.216086582227
1.3205282112845138 1.53271532999 -0.217397694202
1.3405362144857944 1.52835231725 -0.218733170091
1.3605442176870748 1.52396233501 -0.220093680906
1.3805522208883554 1.51954487538 -0.221479932712
1.4005602240896358 1.51509941594 -0.222892665366
1.4205682272909164 1.51062541917 -0.224332655657
1.440576230492197 1.50612233159 -0.225800715984
1.4605842336934773 1.50158958331 -0.227297696856
