29 03 2017, 0.00, 9.28
30 03 2017, 10.36, 9.42
31 03 2017, 0.00, 7.77
01 04 2017, 0.00, 7.48
02 04 2017, 0.00, 7.86
03 04 2017, 0.00, 7.41
04 04 2017, 21.65, 10.57
05 04 2017, 0.00, 2.21
06 04 2017, 0.00, 5.14
07 04 2017, 0.00, 6.88
08 04 2017, 0.00, 7.71
09 04 2017, 6.63, 8.62
10 04 2017, 0.00, 3.23
11 04 2017, 0.00, 3.40
12 04 2017, 0.00, 5.29
13 04 2017, 151.14, 9.15
14 04 2017, 19.69, 8.93
15 04 2017, 24.79, 6.20
16 04 2017, 0.00, 5.43
17 04 2017, 0.00, 4.82
18 04 2017, 2.10, 7.60
19 04 2017, 0.00, 7.03
20 04 2017, 0.00, 6.61
21 04 2017, 65.11, 6.41
22 04 2017, 0.00, 6.87
23 04 2017, 0.00, 7.62
24 04 2017, 0.00, 10.07
25 04 2017, 0.00, 7.35
26 04 2017, 0.00, 11.21
27 04 2017, 0.00, 6.79
28 04 2017, 15.36, 10.85
29 04 2017, 0.00, 12.67
30 04 2017, 0.00, 7.42
01 05 2017, 0.00, 4.30
02 05 2017, 0.00, 8.90
03 05 2017, 0.00, 7.88
04 05 2017, 0.00, 6.78
05 05 2017, 0.00, 6.38
06 05 2017, 0.00, 9.99
07 05 2017, 45.50, 9.59
08 05 2017, 19.99, 8.67
09 05 2017, 0.05, 9.01
10 05 2017, 53.15, 11.07
11 05 2017, 0.00, 12.24
12 05 2017, 0.00, 11.59
13 05 2017, 0.00, 8.59
14 05 2017, 117.50, 9.77
15 05 2017, 0.00, 7.36
16 05 2017, 0.00, 8.12
17 05 2017, 0.00, 11.42
18 05 2017, 0.00, 9.38
19 05 2017, 0.00, 7.13
20 05 2017, 18.42, 6.02
21 05 2017, 0.00, 7.76
22 05 2017, 43.23, 8.29
23 05 2017, 0.00, 6.36
24 05 2017, 0.00, 6.72
25 05 2017, 0.00, 9.37
26 05 2017, 0.00, 5.81
27 05 2017, 102.57, 8.24
28 05 2017, 0.00, 6.80
29 05 2017, 82.45, 10.55
30 05 2017, 0.00, 13.16
31 05 2017, 45.94, 8.85
01 06 2017, 20.89, 18.65
02 06 2017, 1.94, 15.09
03 06 2017, 16.74, 19.71
04 06 2017, 155.60, 14.68
05 06 2017, 359.35, 16.45
06 06 2017, 79.49, 12.34
07 06 2017, 111.11, 15.37
08 06 2017, 0.00, 14.75
09 06 2017, 120.78, 12.28
10 06 2017, 0.00, 11.24
11 06 2017, 153.76, 14.56
12 06 2017, 0.00, 7.18
13 06 2017, 0.00, 9.00
14 06 2017, 0.00, 4.17
15 06 2017, 0.00, 7.09
16 06 2017, 0.00, 3.64
17 06 2017, 0.00, 3.92
18 06 2017, 0.00, 9.71
19 06 2017, 651.99, 19.07
20 06 2017, 457.58, 15.60
21 06 2017, 577.89, 18.09
22 06 2017, 387.95, 19.43
23 06 2017, 906.79, 17.72
24 06 2017, 175.28, 11.30
25 06 2017, 720.54, 23.20
26 06 2017, 0.00, 22.00
27 06 2017, 273.83, 17.16
28 06 2017, 602.15, 18.87
29 06 2017, 0.00, 7.12
30 06 2017, 0.00, 7.41
01 07 2017, 12.16, 11.94
02 07 2017, 176.82, 16.63
03 07 2017, 349.25, 16.88
04 07 2017, 55.43, 9.81
05 07 2017, 154.29, 11.91
06 07 2017, 553.19, 18.15
07 07 2017, 696.55, 14.09
08 07 2017, 449.59, 20.43
09 07 2017, 233.97, 26.32
10 07 2017, 99.64, 16.80
11 07 2017, 453.26, 21.23
12 07 2017, 122.68, 20.03
13 07 2017, 327.01, 19.81
14 07 2017, 251.47, 26.51
15 07 2017, 146.96, 24.22
16 07 2017, 150.35, 22.05
17 07 2017, 10.09, 22.96
18 07 2017, 32.97, 30.49
19 07 2017, 193.74, 23.16
20 07 2017, 746.18, 23.08
21 07 2017, 87.53, 25.72
22 07 2017, 449.01, 25.50
23 07 2017, 273.24, 21.26
24 07 2017, 164.51, 29.89
25 07 2017, 479.50, 28.77
26 07 2017, 503.82, 33.05
27 07 2017, 860.60, 29.50
28 07 2017, 292.71, 27.04
29 07 2017, 56.09, 25.12
30 07 2017, 93.57, 24.08
31 07 2017, 379.15, 27.94
01 08 2017, 0.00, 31.27
02 08 2017, 86.57, 25.14
03 08 2017, 82.76, 17.21
04 08 2017, 55.36, 23.33
05 08 2017, 0.00, 71.63
06 08 2017, 338.84, 26.32
07 08 2017, 148.20, 26.20
08 08 2017, 94.16, 18.42
09 08 2017, 169.41, 20.66
10 08 2017, 376.84, 19.60
11 08 2017, 301.23, 25.87
12 08 2017, 28.29, 30.31
13 08 2017, 637.05, 23.89
14 08 2017, 492.09, 22.74
15 08 2017, 784.82, 21.72
16 08 2017, 95.29, 15.89
17 08 2017, 56.30, 14.14
18 08 2017, 80.39, 15.05
19 08 2017, 0.00, 10.46
20 08 2017, 188.19, 19.98
21 08 2017, 16.82, 27.17
22 08 2017, 235.31, 25.72
23 08 2017, 393.65, 20.42
24 08 2017, 125.57, 20.54
25 08 2017, 77.44, 23.05
26 08 2017, 93.07, 20.55
27 08 2017, 347.87, 25.41
28 08 2017, 26.36, 20.69
29 08 2017, 15.94, 25.42
30 08 2017, 48.13, 21.65
31 08 2017, 443.03, 20.44
01 09 2017, 118.79, 18.57
02 09 2017, 9.06, 12.56
03 09 2017, 20.40, 15.07
04 09 2017, 259.85, 15.22
05 09 2017, 0.00, 10.27
06 09 2017, 1.53, 15.14
07 09 2017, 739.10, 18.12
08 09 2017, 64.19, 20.31
09 09 2017, 28.74, 13.30
10 09 2017, 200.83, 22.66
11 09 2017, 157.50, 20.85
12 09 2017, 395.04, 20.78
13 09 2017, 113.42, 21.06
14 09 2017, 95.32, 17.79
15 09 2017, 54.23, 19.90
16 09 2017, 122.33, 18.61
17 09 2017, 224.49, 15.61
18 09 2017, 279.04, 16.48
19 09 2017, 0.00, 12.33
20 09 2017, 0.00, 7.05
21 09 2017, 0.00, 9.88
22 09 2017, 45.78, 14.60
23 09 2017, 110.32, 17.40
24 09 2017, 6.33, 20.82
25 09 2017, 0.00, 8.11
26 09 2017, 0.00, 5.58
27 09 2017, 127.15, 16.41
28 09 2017, 0.00, 26.67
29 09 2017, 208.91, 21.63
30 09 2017, 479.68, 20.21
01 10 2017, 567.24, 23.89
02 10 2017, 389.04, 16.45
04 10 2017, 0.00, 9.88
05 10 2017, 437.98, 26.98
06 10 2017, 246.56, 25.99
07 10 2017, 0.00, 4.95
08 10 2017, 0.00, 4.48
09 10 2017, 0.00, 5.03
10 10 2017, 0.00, 5.37
11 10 2017, 0.00, 5.22
12 10 2017, 0.00, 8.71
13 10 2017, 28.66, 16.71
14 10 2017, 49.53, 20.86
15 10 2017, 0.00, 5.32
16 10 2017, 0.00, 3.65
17 10 2017, 0.00, 4.20
18 10 2017, 0.00, 5.62
19 10 2017, 0.00, 6.14
20 10 2017, 16.06, 15.35
21 10 2017, 184.60, 13.14
22 10 2017, 0.00, 4.01
23 10 2017, 0.00, 8.88
24 10 2017, 0.00, 10.11
25 10 2017, 0.00, 8.19
26 10 2017, 0.00, 6.73
27 10 2017, 0.00, 7.68
28 10 2017, 0.00, 8.58
29 10 2017, 0.00, 9.23
30 10 2017, 0.00, 6.96
31 10 2017, 0.00, 10.90
01 11 2017, 0.00, 12.79
02 11 2017, 0.00, 6.00
03 11 2017, 0.00, 10.90
04 11 2017, 0.00, 8.68
05 11 2017, 0.00, 14.81
06 11 2017, 0.00, 9.42
07 11 2017, 0.00, 9.93
08 11 2017, 19.22, 13.74
09 11 2017, 0.00, 4.25
10 11 2017, 0.00, 8.48
11 11 2017, 0.00, 7.36
12 11 2017, 0.00, 7.30
13 11 2017, 0.00, 8.54
14 11 2017, 0.00, 10.97
15 11 2017, 0.00, 7.24
16 11 2017, 0.00, 9.44
17 11 2017, 0.00, 13.59
18 11 2017, 0.00, 17.60
19 11 2017, 0.00, 1.38
20 11 2017, 0.00, 1.92
21 11 2017, 0.00, 6.01
22 11 2017, 0.00, 8.73
23 11 2017, 0.00, 9.38
24 11 2017, 0.00, 7.90
25 11 2017, 0.00, 7.35
26 11 2017, 0.00, 7.80
27 11 2017, 0.00, 5.14
28 11 2017, 0.00, 6.99
29 11 2017, 0.00, 6.74
30 11 2017, 0.00, 9.12
01 12 2017, 0.00, 13.15
02 12 2017, 0.00, 14.23
03 12 2017, 0.00, 13.24
04 12 2017, 6.52, 11.43
05 12 2017, 0.00, 4.37
06 12 2017, 0.00, 7.90
07 12 2017, 0.00, 3.39
08 12 2017, 0.00, 3.81
09 12 2017, 0.00, 5.15
10 12 2017, 0.00, 1.84
11 12 2017, 0.00, 1.43
12 12 2017, 0.00, 2.52
13 12 2017, 0.00, 3.71
14 12 2017, 0.00, 3.01
15 12 2017, 0.00, 6.19
16 12 2017, 0.00, 3.65
17 12 2017, 0.00, 3.65
18 12 2017, 0.00, 4.64
19 12 2017, 0.00, 8.58
20 12 2017, 0.00, 7.00
21 12 2017, 0.00, 5.48
22 12 2017, 0.00, 5.58
23 12 2017, 0.00, 3.85
24 12 2017, 0.00, 7.06
25 12 2017, 0.00, 6.87
26 12 2017, 0.00, 5.67
27 12 2017, 0.00, 7.18
28 12 2017, 0.00, 3.00
29 12 2017, 0.00, 3.67
30 12 2017, 0.00, 2.68
31 12 2017, 0.00, 2.84
